category;title;sku;ssize;warehouse;orders_qty;sum_minus_comm;bought_qty;payout;stock;buyout_anomaly
Блузки;Блузка рубашка шелковая с длинным рукавом офис;T05blouse_bordo;42;Тула;141;224550.25;56;85759.12;3;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;46;Пенза;1;1395.15;1;1364.83;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;44;Владимир;21;30242.66;5;6733.79;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;40;Казань;5;7485.75;1;1400.16;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;52;Екатеринбург - Испытателей 14г;1;1607.4;0;0.0;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;50;Екатеринбург - Испытателей 14г;1;1493.4;1;1460.59;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;50;Владимир;5;7683.15;2;3030.14;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;42;Коледино;59;87617.56;20;28094.09;1;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;52;Самара (Новосемейкино);13;20121.62;1;1285.97;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;40;Новосибирск;4;5796.75;1;1605.09;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;46;СПБ Шушары;2;3006.45;0;0.0;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;46;Коледино;46;68350.0;13;18275.99;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;46;Волгоград;2;3319.95;1;1620.44;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;52;Казань;13;19864.4;5;7633.32;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;46;Казань;25;35421.41;11;15236.74;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;50;Тула;24;37236.68;10;14945.67;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;52;Рязань (Тюшевское);11;16191.6;4;5714.74;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;44;Коледино;50;72218.75;14;19484.11;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;46;Электросталь;172;252427.18;70;100783.26;59;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;40;Волгоград;2;2790.3;1;1303.46;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;48;Сарапул;16;23501.4;4;5682.26;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;52;Екатеринбург - Перспективная 14;20;31938.45;7;10772.93;18;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;52;СПБ Шушары;2;3340.5;0;0.0;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;46;Краснодар;49;71220.33;18;25040.04;22;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;48;Владимир;23;31990.28;5;6676.29;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;52;Воронеж;6;9039.0;1;1286.94;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;40;Екатеринбург - Перспективная 14;5;7584.92;2;2852.97;20;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;52;Владимир;5;7388.4;1;1341.91;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;50;Екатеринбург - Перспективная 14;36;58030.48;10;15524.19;11;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;44;Электросталь;177;256421.36;60;86462.76;79;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;42;Тула;43;66065.42;13;19913.05;4;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;46;Невинномысск;11;16666.8;5;6967.6;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;44;Казань;31;46441.86;6;8570.17;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;52;Новосибирск;1;1336.2;1;1305.6;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;48;Котовск;9;13046.7;2;2710.89;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;40;Белая дача;1;1375.5;0;0.0;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;42;СЦ Барнаул;1;1454.1;0;0.0;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;44;Волгоград;7;10296.6;2;2664.25;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;48;Казань;23;33313.87;4;5437.39;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;46;Рязань (Тюшевское);17;24577.04;4;5128.82;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;42;Краснодар;61;90463.97;17;24800.05;40;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;50;Атакент;1;1670.25;0;0.0;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;46;Сарапул;22;30634.34;8;10740.81;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;40;Воронеж;3;4578.45;1;1454.13;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;50;Невинномысск;10;15346.65;3;4392.44;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;48;Воронеж;6;9176.55;2;3066.09;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;50;Сарапул;9;14816.1;2;3214.78;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;50;СПБ Шушары;4;6681.0;1;1587.53;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;50;Воронеж;10;15877.2;3;4598.35;1;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;42;Новосибирск;4;5796.75;2;2723.08;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;44;Астана Карагандинское шоссе;3;4264.41;1;1343.99;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;42;Рязань (Тюшевское);12;17409.9;1;1264.25;2;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;48;Самара (Новосемейкино);17;25072.83;4;5595.17;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;42;Владивосток;3;4971.45;2;3177.96;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;44;Екатеринбург - Перспективная 14;120;180694.62;38;54357.21;76;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;46;Астана Карагандинское шоссе;1;1650.12;1;1600.37;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;48;Волгоград;7;10319.82;1;1460.79;0;0
Блузки;Блузка длинный рукав воротник-стойка;T05blouse_pug_slon;46;Екатеринбург - Перспективная 14;81;120466.59;30;43218.75;30;0
